,CC1,CC10,CC11,CC12,CC121,CC13,CC14,CC15,CC16,CC17,CC18,CC19,CC2,CC20,CC21,CC22,CC23,CC24,CC25,CC26,CC27,CC28,CC29,CC3,CC30,CC31,CC32,CC33,CC34,CC35,CC36,CC37,CC38,CC39,CC4,CC40,CC41,CC42,CC43,CC44,CC45,CC46,CC47,CC48,CC49,CC5,CC50,CC51,CC6,CC66,CC7,CC8
CC22,8.43217678327606,8.63266731972769,9.05576644735479,8.99945161448615,3.626936724776,8.16201939066249,7.49137028522596,8.28993470208986,6.71207783516388,8.82135283995306,10.9726107290709,8.02822770899538,8.43217678327606,4.06390393894351,4.76633741339671,0,2.71527669070898,4.71748800548403,2.57038782657225,4.43395202616398,4.39138981658524,1.22578917119834,2.96854883799057,8.37895230528425,2.28748507036141,4.98863535889684,9.94695312616899,5.50626060605789,5.83607704530944,8.81623982729992,5.29644760414144,4.52168678988758,4.55465728114661,9.56413402027107,8.37895230528425,5.89104426331277,10.146586971099,7.01967708783734,7.95035671387532,7.95035671387532,8.47550734146293,11.5418701994291,8.3784308450041,9.06985365080725,8.80982655229348,1.22928517244481,9.57234500389809,9.57234500389809,3.83859368060991,6.80264715280266,3.30527090987718,8.70667112027425
CC23,7.69654771498395,7.70497513231485,8.08513254363601,8.11963888352577,3.84714427470288,7.43282449194825,6.90473665831154,8.43532630183533,5.48670586544388,8.92698528640851,10.0691121519353,6.89139233619254,7.69654771498395,4.60656708974164,3.93589422734695,2.71527669070898,0,4.93863205836537,3.69960251711423,5.87096454844324,5.76073649915789,3.16778935456988,3.94105470391617,7.56667602364486,2.67452607964034,6.32223371442368,9.41207782510928,4.92439195167215,5.192619888105,7.53012074532271,4.57493495068807,3.73576297693021,3.81440099379554,8.405659808902,7.56667602364486,4.92277667514576,9.03175273854266,5.7105032248145,6.9892925692669,6.9892925692669,7.55098789950736,11.0674032513935,7.96628488227999,8.3471700239952,8.21332785469196,3.29378849139225,9.21029532952531,9.21029532952531,5.14634330880372,8.34230121155283,3.7201628182358,7.83677567853529
CC24,8.63779991998939,8.65465298086134,9.01032803206797,9.03716826103328,5.45762548285028,7.93808375268279,7.55020263731684,4.77475559634433,6.73050869317975,8.60045063603063,10.8355952772467,7.65408254038417,8.63779991998939,6.68006911497148,4.47320001965496,4.71748800548403,4.93863205836537,0,5.27346019157489,3.11503302774032,3.03525434743362,5.00695552646792,5.56855400456319,8.52617212396056,4.70027379741479,7.40450343739561,9.11930226828628,6.28428795728827,6.50527201660363,7.83315242730351,6.00281004501035,5.34143316263688,5.39701034801307,9.26449870890837,8.52617212396056,6.17605204874665,9.83967764229946,6.58768281574637,7.99073889142165,7.99073889142165,8.49110964612562,10.8072946026231,8.12808885202029,8.16625579862306,8.15863185151989,5.08053424435032,8.85027924957108,8.85027924957108,7.17303834448529,7.86888494116345,4.16138517982032,8.78896337871351
CC25,8.96595945983597,9.51174339486549,10.1892539467531,10.2764629515286,5.10961501991563,9.1129409046122,8.6178117080714,8.31754473979809,7.72186496237812,9.51221886097096,12.4959350777618,9.31118681978392,8.96595945983598,2.08626126291734,5.61903041821825,2.57038782657225,3.69960251711423,5.27346019157489,0,4.26852227737765,5.7137970690102,3.54495574337237,5.32590405977155,9.11128744847686,4.03446167400675,5.88885949853598,11.0185707067994,7.18021358858914,7.5782967611783,9.81474624298242,6.8370283559028,5.32140575786609,5.34245856231262,10.8524721659095,9.11128744847686,5.82164012160823,11.4453023786867,7.47827886195815,9.30465564706592,9.30465564706592,9.88273986185525,12.6878938353138,9.58367782767233,10.3204649409394,9.45546151238098,3.0437544921963,10.1696852165775,10.1696852165775,5.34498458007646,7.44710662580032,2.47668332643133,10.0496725584313
CC26,9.7120739884166,10.1009649363619,10.6412249894566,10.6627493083256,5.96619120848802,9.13291943950872,8.84236943051743,5.81782969574489,8.5379321698885,9.51604419885074,12.6198586818504,9.55921205602398,9.7120739884166,5.50353830115756,5.77319581899235,4.43395202616398,5.87096454844324,3.11503302774032,4.26852227737765,0,2.9351920022641,4.79325121961289,5.93434121320658,9.79972100745233,5.22473070694637,6.50290021083672,10.9968003406622,7.68244713618498,8.01834016586581,9.76599817047358,7.45176237721331,6.431411356154,6.44145743714923,11.1970740356799,9.79972100745233,7.1136436272068,11.7285181689162,8.28049425018304,9.67080172505664,9.67080172505664,10.1712043059614,12.4890476727367,9.42026479003528,9.85014073635704,9.59372264182023,4.64296508993856,10.1884092592969,10.1884092592969,6.5941786133879,6.42103495388449,3.99192990475159,10.441026837363
CC27,9.45071767915052,9.46794672814885,9.67939104334848,9.53058258277984,5.17724458362139,8.362050778344,7.89454014281815,6.23653568810344,7.77225092432194,8.98589082616428,11.0576916845169,8.33589407673062,9.45071767915052,7.2133174630493,5.37488250388164,4.39138981658524,5.76073649915789,3.03525434743362,5.7137970690102,2.9351920022641,0,4.12444293238336,4.39602945526025,9.36400567850337,4.54269272438293,6.25129363430208,9.9707051725341,6.27511354715595,6.48817052354219,8.84501738893759,6.22396286971964,6.1116614914366,6.13794237157839,9.90441220494409,9.36400567850337,7.48050821713123,10.4030221526984,8.00100354191737,8.35731638928833,8.35731638928833,8.76422790050975,11.2501366167726,8.26211916994996,8.50433109659152,9.02155654392985,4.5408798978159,9.65156213170061,9.65156213170061,6.10414773386566,6.32433983960283,5.36027620532083,9.24673840106735
CC28,8.48447140041415,8.55201871728906,8.84894152325162,8.70668493633797,3.17312551772621,7.97043626536697,7.20149321358038,8.58306927227505,6.63908208766642,8.62656455773095,10.4525719468517,7.74820363679649,8.48447140041415,5.0310726899024,4.95795242148434,1.22578917119834,3.16778935456988,5.00695552646792,3.54495574337237,4.79325121961289,4.12444293238336,0,1.93681823658475,8.40863768401872,1.91104998551321,4.64588910962338,9.73822039934428,4.91339014991899,5.22071141904988,8.66906264705787,4.80400461481327,4.44335581144102,4.47649969899074,9.1422497036855,8.40863768401872,6.06540113371646,9.69259556767446,7.001626514228,7.41705163876945,7.41705163876945,7.89883527409978,11.0874817491801,7.87806219645736,8.55760144971566,8.54018419029774,1.72130076994829,9.32477833497231,9.32477833497231,3.87837574595332,6.65786088168677,4.20462483067203,8.41182259028963
CC29,8.16081024942017,7.8657382553425,7.92671404595254,7.73826404397686,2.69266116650931,7.4482903582938,6.52485227289113,9.04682861422276,6.21754029919653,8.19367383280654,9.12640742049124,6.96597803888236,8.16081024942017,6.74602130492064,5.32344350851611,2.96854883799057,3.94105470391617,5.56855400456319,5.32590405977155,5.93434121320658,4.39602945526025,1.93681823658475,0,8.00262257438736,2.07061072193946,4.76933817620549,8.94640909278438,3.70665546863674,3.91738281720744,8.03249793645681,3.80106128499599,4.30547076700879,4.32342932672367,8.0976322299602,8.00262257438736,6.32709283598256,8.56845234339086,6.84704700179033,6.33219457571109,6.33219457571109,6.72746695298974,10.0849014660447,6.76641251352644,7.50710958923174,7.98813194046603,3.19664825012397,8.82196105695616,8.82196105695616,4.59729467500995,7.08035659289364,5.53926953434586,7.46727471193961
CC3,3.72634815251607,2.36716405527978,3.08999297669388,3.46832606457815,7.43351582365594,4.68803385964845,3.62355326222289,10.495063831588,6.0773149021443,5.92606171221894,6.39766740690486,6.84151390582888,3.72634815251607,9.95090319743917,8.34444001812347,8.37895230528425,7.56667602364486,8.52617212396056,9.11128744847686,9.79972100745233,9.36400567850337,8.40863768401872,8.00262257438736,0,7.46028627647431,9.81386529473191,8.22388868880726,7.1723128402107,7.21039328444482,7.96991681305676,6.99499969849925,6.6881668553357,6.70615330728817,8.0604661345662,0,6.93700423057255,8.28809223611984,6.93291367454107,7.52884432407467,7.52884432407467,7.90002070570263,10.1114368950672,8.15309177731388,8.35153736884873,8.22177147257545,8.37542698579374,9.03406171881801,9.03406171881801,9.53583115542743,11.6225014659276,7.97907582782899,2.95194028024538
CC30,7.55724043310814,7.31460163003998,7.59239075784579,7.58303750068568,1.57675643278983,7.14685343772189,6.27663630318432,8.23247748005008,5.61735090537563,7.77767794818663,9.23106468720756,6.7973091216998,7.55724043310814,5.46909329209663,4.57969430073917,2.28748507036141,2.67452607964034,4.70027379741479,4.03446167400675,5.22473070694637,4.54269272438293,1.91104998551321,2.07061072193946,7.46028627647431,0,4.54150620967075,8.60644879799024,3.38066844286079,3.75148405156444,7.54891920214131,3.1744429144455,2.69825136690619,2.70285332670226,7.78510699112431,7.46028627647431,4.57296646404573,8.30502597242621,5.52911594787476,5.87504220796799,5.87504220796799,6.38842060017531,9.82412988354425,6.25143490702362,7.09948323127556,6.97685094641211,2.89729221294733,7.91790339171988,7.91790339171988,5.12104752599895,7.25232753472477,3.98470069308922,7.36560338771536
CC31,9.64470265735049,9.84254959102208,10.1771559128126,10.3959009346078,3.92503207257146,9.73405655135188,9.1946248517439,10.1874819699732,9.59654485750502,10.2143054787556,11.8391223624537,10.5028318944562,9.64470265735049,6.57101114271091,7.49990137575106,4.98863535889684,6.32223371442368,7.40450343739561,5.88885949853598,6.50290021083672,6.25129363430208,4.64588910962338,4.76933817620549,9.81386529473191,4.54150620967075,0,11.785128528065,6.50818672223755,6.86622292997287,10.9430838025207,6.53397570127255,6.09690907669889,5.92875026003342,11.1444940525478,9.81386529473191,7.40000841761616,11.4616927519189,9.10944619546473,8.71725309268861,8.71725309268861,9.06964684668001,12.4859592735147,7.72477256538391,9.44314213237483,9.34647171179287,4.82773434987394,10.0684297907619,10.0684297907619,5.58764051349187,5.0299452104392,6.00535465610672,10.0359039888572
